1,1,うわ～！かっこいいところだね～！,joypolice.png,
0,-1,ここは東京ジョイポリスだね～。,=,
0,-1,室内遊園地になっていて、たくさんのアトラクションがあるんだよ～！,=,
1,1,そうなんだ～！楽しそうだな～！,=,
0,-1,アトラクションの中にはゾンビを倒すシューティングゲームがあったんだけど、かずくんはなんとその日の上位3位の成績を収めたんだ！,zonbi.jpg,
1,2,え～！すご～い！さすがかずくんだね！,=,
0,-1,そしてゲームが終わったとき、スッっとみーちゃんに手を差し伸べ、乗り物から降りる手助けをしたんだ。,=,
0,-1,そんなかずくんにみーちゃんはイチコロさ！,=,
1,0,お～！,=,
0,-1,途中休憩を挟んだり、クレーンゲームでコウペンちゃんをお迎えしたりしながら一日中楽しんだんだよ～。,IMG_1146.JPG,
1,0,お迎えされちゃった。,=,
0,-1,夕食を食べて、その後浜辺に向かおうとしたんだけど、,IMG_1135.png,
0,-1,子供が急に出てきてみーちゃんビックリ！そんなみーちゃんにかずくんもビックリ！,=,
1,2,はわわ！,=,
0,-1,浜辺ではベンチでイチャイチャしたり、お姫様抱っこしたりしてたんだよ～,IMG_1139.png,
1,0,まだお付き合いはしてないんだよね？,=,
0,-1,してないんだよ～。,=,
1,0,不思議だね～。,=,
