0,-1,この日は東京デートの日だね～。,IMG_1185.png,
1,4,わ～！おいしそうなパフェ～！DEL'IMMOっていうお店なんだ～。,=,
0,-1,山梨の、山々のことを思い出すよね。,=,
1,0,ん？どうしたの～？,=,
0,-1,なんでもないんだよ～。,=,
0,-1,食べ終わった後、二人はハリネズミカフェに行ったんだ～。,IMG_1232.JPG,
1,0,小さき命。かわいい…。,=,
0,-1,その後は代々木公園を散歩したり,IMG_1204.jpg,
0,-1,しゃぶしゃぶを食べたり,IMG_1207.png,
0,-1,東京タワーにのぼったりしたんだ～。,IMG_1235.JPG,
1,4,盛りだくさんで楽しそう～！,=,
0,-1,そして最後のイベント、芝公園！,IMG_1221.png,
1,0,みーちゃんの顔がニンマリしてる気がする～！,=,
0,-1,そうだよ、なんと言ったってこの写真はかずくんに告白された直後だからね！,=,
1,2,え～！そうなの～！！,=,
1,0,こ、告白の結果はどうだったの？,=,
0,-1,それはね…。,=,
0,-1,大成功～！二人はこの日からお付き合いを始めることになったんだ～！,=,
1,1,やった～！二人とも、おめでとう！,=,
0,-1,おめでとう！,=,
