0,-1,この日はみーちゃんのお誕生日！まず始めにコウペンちゃんダイナーに行ったんだ〜。,IMG_3122.JPG,
1,1,ぼくが腕によりをかけてお料理を作ったんだよ〜！,IMG_3119.JPG,
1,1,どれもとっても可愛くて美味しかったでしょ〜？,=,
1,0,・・・。,=,
1,1,ん！どうもね〜！,=,
0,-1,どうもね〜。,=,
0,-1,その後みーちゃん達はスカイツリーへ向かったんだ〜。,IMG_2940.jpeg,
0,-1,ちょうど桜も咲き始めてて綺麗だったんだよ〜。,IMG_2939.jpeg,
1,4,ほんとだ〜！綺麗だな〜！,=,
0,-1,スカイツリーへ向かった理由はね、プラネタリウムを見るためなんだよ〜！,IMG_2937.JPG,
1,0,そうなんだ〜！いいな〜！,=,
1,3,む、ぼくじゃなくて知らない子が抱きしめられてる！(ﾌﾟﾝｽｶｯ),=,
0,-1,その日は浅草のホテルに泊まってプロゼントを渡したりしたんだ〜。,IMG_2953.JPG,
1,4,楽しそう！,=,
0,-1,次の日は主に浅草散策だね〜。,IMG_2950.jpg,
1,0,おいしそう！,IMG_2938.jpeg,
1,0,おいしそう！！,IMG_2941.jpeg,
1,0,おいしそう！！！,IMG_2942.jpeg,
0,-1,と〜っても楽しいお誕生日だったんだよ〜。,=,
1,1,はなまるです！,=,
