0,-1,今までの振り返りの中で、気になったことはないかい？,,
1,0,ん〜、なにかあったかな〜。,=,
0,-1,実はね、毎年プールに行っているのにまだ一度もピックアップされていないのさ！,=,
1,2,そ、そういえば！！,=,
0,-1,なので総復習するよ〜。,=,
0,-1,まずは稲毛のプール！,20250504_162755.jpg,
1,1,たくさん行ったね〜！,=,
1,0,流れるプールで流されたり,IMG_4054.png,
1,1,海でクラゲに遭遇したり！,IMG_4076.png,
0,-1,売店でケバブやかき氷なんかも食べたね〜。,IMG_4074.png,
1,0,いつもかずくんが頑張って浮き輪の空気を入れてたな～。,20240720_105813_exported_15373.jpg,
0,-1,キュンですね～。,=,
0,-1,稲プは結構人気で、2回目に行った時はパラソルを予約したりもしたね。,20240720_105421.jpg,
1,1,快適だったんだよ〜。,=,
0,-1,そしてもう1つ！プールといえば〜,=,
0,-1,サマーランド！,IMG_4121.JPG,
1,1,サマーマ！,=,
0,-1,1回目はとても暑かったね。,1772935472741.jpg,
1,0,床が熱々で移動するの大変だったんだよ〜。,=,
1,4,でもどれも規模が大きくて楽しかったな～！,IMG_4135.png,
0,-1,大きなバケツみたいなウォータースライダーもあったね〜。,=,
1,1,あった〜！楽しかったな〜！,=,
0,-1,2回目は少し寒くて、みーちゃんはひたすら温水プールで縮こまってたね〜。,1752317441402.jpg,
1,0,アイス食べてる・・・。,=,
0,-1,洞窟みたいなところもあったよね〜。,IMG_4157.JPG,
1,1,あった〜！幻想的で楽しかったんだよ〜！,=,
0,-1,場所は少し遠いけど、また行きたいね〜。,=,
1,0,毎年行きましょう！（ｷﾘｯ）,=,
