0,-1,クリスマスが今年もやあてくる〜。,,
1,1,クリスマスだ〜！,=,
0,-1,今年の開催地は渋谷です！,=,
1,0,渋谷にはどんなイルミネーションがあるんだろ〜！,=,
0,-1,楽しみにしててね〜。,=,
0,-1,まずはランチ！予約制のクリスマスランチを食べたんだ〜！,1766283780229.jpg,
1,4,わ〜！おしゃれでおいしそうだな〜！,=,
0,-1,少しだけシャンパンも飲んだよ～。,=,
1,0,おとなだな〜。,=,
0,-1,その後は渋谷を散策したり,20251220_151611.jpg,
1,1,ミュウツーさん！,=,
0,-1,カフェでくつろいだりしたんだ〜。,1766283802987.jpg,
1,0,ん！2人ともかわいいですね！,=,
0,-1,かずくんもかわいいって言われちゃってる。,=,
0,-1,そしてそして、やってまいりましたイルミネーション！,20251220_183108.jpg,
1,4,おお〜！どこ見てもあお〜い！,=,
0,-1,このイルミネーションは青の洞窟と言ってね、一面中青色のライトアップがされているんだ〜！,1766283812260.jpg,
1,2,みーちゃんたちもまっさお！,=,
0,-1,場所は代々木公園でそこまで広くなかったんだけど、凄く綺麗で楽しかったんだよ〜！,=,
1,1,はなまるクリスマス～！,=,
0,-1,その日の夜はケンタッキーでパーティー！,1766283826590.jpg,
1,1,フゥッフゥ～！,=,
0,-1,シャンメリーも飲みました！,1766283824907.jpg,
1,0,お久しぶりですちいかわさん！,=,
0,-1,そして待望のプレゼント交換タイム！,=,
1,4,今年はどんなプレゼントなんだろ〜！<br>たのしみだな〜！,=,
0,-1,みーちゃんからはこちら！ブックカバーとしおりです！,20251220_233450.jpg,
1,0,読書家のかずくんにピッタリのプレゼントですね〜。,=,
0,-1,そしてかずくんからのプレゼントはこちら！,20251220_212253.jpg,
1,1,ふっふっふ、そうなんです。<br>ぼくがおうちまでお届けしました！,=,
0,-1,そ、そうだったの！？さすがコウペンちゃん！,=,
1,0,そうでしょ〜。,=,
0,-1,中にはなにが入っていたの？,=,
1,0,それはね〜、こちら！,1766283834719.jpg,
1,1,マウスパッドとポーチです！,=,
1,1,そしてぼくからのお手紙〜。,=,
0,-1,おお〜！コウペンちゃんらぶのみーちゃんからしたらたまらない内容ですね〜。,=,
0,-1,そんなこんなで楽しいクリスマスでしたとさ！,20251220_182403.jpg,
1,1,来年も楽しみなんだよ〜！,=,
