0,-1,1周年記念旅行です！,IMG_4794.JPG,
1,1,おめでとう〜！,=,
0,-1,2023年の旅行先は〜,=,
1,3,ドコドコドコドコ、ドンッ！,=,
0,-1,2泊3日の箱根、神奈川旅行です！,=,
1,1,イェーイ！,=,
1,0,むむ、ここはどこかで見覚えが…。,=,
0,-1,みーちゃんのLINEのアイコンだね〜。,=,
1,1,それか〜！,=,
1,4,すっごく自然豊かなところだね〜！,IMG_4803.JPG,
0,-1,そうでしょ〜。本当はここに足湯もあったんだけど、その日はやってなかったんだ〜。,=,
1,5,そっか〜。それはしょうがないね〜。,=,
0,-1,その後は箱根駅周辺を散策したり,IMG_4646.png,
1,4,おいしそう！,=,
0,-1,MOA美術館に行ったり,IMG_4667.png,
1,4,きれい！,=,
0,-1,彫刻の森美術館に行ったり,IMG_4875.JPG,
1,1,土器！,=,
0,-1,箱根神社に行ったりしたんだ〜。,IMG_4843.JPG,
1,2,神社どこ！,=,
0,-1,お宿は旅館あうら橘さんに行ったんだ〜。,IMG_4681.png,
1,0,温泉がとても気持ちよかったんだよ〜。,=,
0,-1,コウペンちゃんも温泉入ったの？,=,
1,1,もちろんさ！,=,
0,-1,そ、そうなんだね～。,=,
0,-1,2日目の夜は神奈川に戻ってビジネスホテルに泊まったんだ〜。,IMG_4742.JPG,
1,0,深夜に食べたラーメン美味しかったな〜。,IMG_4732.JPG,
0,-1,コウペンちゃんが一番楽しんでるね〜。,=,
0,-1,最終日は神奈川の七里ヶ浜まで行ったんだ〜！,IMG_4851.JPG,
1,4,わ〜！きれいだな〜！,=,
0,-1,ここの海辺は周りに何もないから、水平線がとても綺麗に見えるんだよ〜！,=,
1,1,ほんとだね〜！ずーっと見てられちゃう！,=,
0,-1,そして鎌倉散策！,IMG_4862.JPG,
1,4,おお～！,=,
0,-1,途中でみーちゃんの体調が悪くなっちゃって、ご飯屋さんで休憩したんだ。,IMG_4786.png,
1,2,はわわ！みーちゃんは大丈夫だったの？,=,
0,-1,その日はご飯を食べて解散になったんだ〜。,=,
1,5,そうなんだね・・・。,=,
0,-1,でもたくさん楽しい思い出を作れたんだ！,IMG_4865.JPG,
1,1,ん！ということははなまるですね！？,=,
0,-1,はなまるです！,=,
