0,-1,しながわ水族館なんだよ〜。,20240630_120320.jpg,
1,0,ぼくに似た子達もいるかな〜。,=,
0,-1,きっといるはずだよ〜。,=,
0,-1,の前にお昼ご飯なんだよ〜。,20240630_122018.jpg,
1,0,お魚食べてる…。,=,
0,-1,お魚食べちゃってるね…。,=,
0,-1,気を取り直して…。,=,
0,-1,まずはこちら！アザラシ館！,20240630_132427.jpg,
1,4,わ〜！アザラシさんにお魚あげてるよ〜！,20240630_170517.jpg,
1,1,スマートにお魚をあげるかずくんかっこいいんだよ〜。,=,
0,-1,館内には身長を測ることができたりしたんだ〜。,20240630_155108.jpg,
1,0,みーちゃんはゴマフアザラシさん。,=,
1,1,あ！ぼくに似た子がいるよ〜！,20240630_135113.jpg,
1,1,かわいいな〜。,=,
0,-1,コウペンちゃんも可愛いんだよ～。,=,
0,-1,一通り楽しんだあとはサイゼリアで赤ワインを飲んだりしたんだ〜。,20240630_170516.jpg,
1,0,赤ワインをもってるみーちゃんかわいいんだよ～。,=,
