0,-1,夏のディズニーランドだよ〜！,20240727_090903.jpg,
1,1,わっふーい！,=,
0,-1,わっふーい！,=,
0,-1,この日の二人はイケイケな服装でディズニーを楽しんだんだ〜。,20240727_151752.jpg,
1,4,かずくんがネックレス付けてる！かっこいい〜！,=,
0,-1,かっこいいよね～！,=,
0,-1,夏ディズニーということもあって、水を浴びれるアトラクションがたくさんあったんだ〜。,=,
1,1,びしょ濡れMAX！,1722156837085.jpg,
1,1,二人ともびしょびしょだ〜！,1722156804639.jpg,
1,4,あ！プーさんがいる〜！,1722156786146.jpg,
0,-1,ポップコーンの入れ物だね〜。,=,
0,-1,こんな感じでポップコーンを食べたり,=,
0,-1,射的をしたり,20240727_141707.jpg,
0,-1,アイスを食べたりしたんだ〜,1722156837084.jpg,
1,0,満喫してますね〜。,=,
0,-1,この日もちょっと色々あって、帰りのバスでは一言も会話せずにみーちゃん家に帰ったんだ〜。,=,
1,5,そうなんだね…。,=,
0,-1,でもその後ちゃんと話をして仲直りしたんだ〜。,=,
1,0,ん！そうなんだね！,=,
1,1,であればはなまるです！,=,
