1,0,あれー？かずくんとみーちゃんの服装がいつもと違うよー？,IMG_5135.JPG,
0,-1,この日はちょっとオシャレなお店をみーちゃんが予約してくれたんだ〜。,=,
1,0,そうなんだ〜。どうしてそんなことを。,=,
0,-1,それはね〜。かずくんのお誕生日だからだよ〜！,=,
1,2,そうなの！おめでとうございます！,=,
0,-1,どのお料理もとても美味しかったんだよ〜。,IMG_5107.JPG,
1,0,おいしそうだな～。(ｼﾞｭﾙﾘ),=,
0,-1,この後にメインがあるからね～。,=,
1,1,わーい！なんだろ～！,=,
0,-1,その日の夜はなんと・・・、ビーフステーキ！,IMG_5117.JPG,
0,-1,みーちゃんがお肉を焼いてくれたんだ〜！,=,
1,4,わ～！おいしそう〜！,=,
0,-1,かずくんの事を考えて、外食じゃなくてお家ご飯にしてくれたんだよ〜。,IMG_5120.JPG,
1,1,みーちゃん大好き！,=,
0,-1,そしてとってもオシャレな時計もくれたんだ〜。,IMG_5124.png,
1,0,お手紙もありがとうなんだよ〜。（\ｵﾒﾃﾞﾄ~/）,=,
